# generation	 generation_size	 entropy	 age_avg	 size_avg	 fitness_avg	 fitness_max	 fitness_min	 sigma	 tau	 evaluations
284	 4	 7.15921	 10.025	 96	 17987.5	 18437.9	 17935.2	 0.143166	 2	 1607
285	 5	 7.15495	 10.275	 96	 17988.4	 18437.9	 17937.8	 0.143166	 2	 1612
286	 6	 7.14887	 10.175	 96	 17989.4	 18437.9	 17940.1	 0.143166	 2	 1618
287	 5	 7.15331	 10.375	 96	 18001.8	 18437.9	 17940.6	 0.128849	 2	 1623
288	 5	 7.15311	 10.65	 96	 18023.2	 18770.9	 17942.7	 0.215964	 2	 1628
289	 4	 7.15773	 10.4	 96	 18023.5	 18770.9	 17943	 0.194368	 2	 1632
290	 4	 7.1584	 10.45	 96	 18023.8	 18770.9	 17944	 0.174931	 2	 1636
291	 6	 7.15891	 9.925	 96	 18025	 18770.9	 17945.9	 0.174931	 2	 1642
292	 4	 7.16211	 10.6	 96	 18037.5	 18770.9	 17946.2	 0.174931	 2	 1646
293	 4	 7.17366	 9.625	 96	 18062.8	 18770.9	 17949.4	 0.174931	 2	 1650
294	 1	 7.17293	 9.625	 96	 18063.1	 18770.9	 17949.8	 0.174931	 2	 1651
295	 3	 7.17552	 9.6	 96	 18063.7	 18770.9	 17950.1	 0.174931	 2	 1654
296	 8	 7.1858	 9.6	 96	 18077.1	 18770.9	 17951.8	 0.174931	 2	 1662
297	 5	 7.19639	 9.475	 96	 18105.2	 18770.9	 17952.9	 0.157438	 2	 1667
298	 4	 7.20277	 9.575	 96	 18120	 18770.9	 17955	 0.157438	 2	 1671
299	 4	 7.20717	 10.075	 96	 18133	 18770.9	 17956.2	 0.141694	 2	 1675
300	 4	 7.21458	 10.05	 96	 18145.9	 18770.9	 17956.9	 0.127525	 2	 1679
301	 5	 7.22479	 8.6	 96	 18157.6	 18770.9	 17961.8	 0.127525	 2	 1684
302	 6	 7.22139	 7.575	 96	 18188	 18770.9	 17962.6	 0.127525	 2	 1690
303	 4	 7.22425	 6.725	 96	 18225.2	 18770.9	 17966.4	 0.114772	 2	 1694
304	 4	 7.23073	 6.275	 96	 18255.2	 18770.9	 17966.9	 0.114772	 2	 1698
305	 3	 7.22723	 6.925	 96	 18266.3	 18770.9	 17968.2	 0.114772	 2	 1701
306	 5	 7.22967	 6.55	 96	 18287.8	 18770.9	 17969.2	 0.103295	 2	 1706
307	 4	 7.24044	 6.55	 96	 18313.1	 18770.9	 17972.3	 0.103295	 2	 1710
308	 4	 7.22691	 6.225	 96	 18339.1	 18770.9	 17974	 0.103295	 2	 1714
309	 5	 7.2206	 5.9	 96	 18373.9	 18770.9	 17976.1	 0.103295	 2	 1719
310	 5	 7.20982	 5.35	 96	 18401.4	 18770.9	 17988.4	 0.103295	 2	 1724
311	 3	 7.16915	 5.175	 96	 18435.2	 18770.9	 18162.2	 0.103295	 2	 1727
312	 5	 7.12926	 4.55	 96	 18465.6	 18770.9	 18367.8	 0.103295	 2	 1732
313	 6	 7.10415	 4.75	 96	 18477.5	 18770.9	 18386.1	 0.103295	 2	 1738
314	 5	 7.09591	 4.8	 96	 18484.5	 18770.9	 18401	 0.103295	 2	 1743
315	 4	 7.1082	 4.325	 96	 18491.2	 18770.9	 18416.1	 0.103295	 2	 1747
316	 3	 7.11654	 4.6	 96	 18494.8	 18770.9	 18419.1	 0.103295	 2	 1750
317	 6	 7.11642	 4.925	 96	 18497.7	 18770.9	 18429.2	 0.103295	 2	 1756
318	 4	 7.11846	 5.4	 96	 18498.1	 18770.9	 18433.4	 0.103295	 2	 1760
319	 4	 7.12426	 6.1	 96	 18506.5	 18770.9	 18435.1	 0.103295	 2	 1764
320	 5	 7.12201	 5.8	 96	 18516	 18770.9	 18437.9	 0.103295	 2	 1769
321	 2	 7.12938	 6.1	 96	 18523.1	 18770.9	 18437.9	 0.0929655	 2	 1771
322	 4	 7.13184	 5.8	 96	 18541.1	 18793.1	 18445.1	 0.183669	 2	 1775
323	 5	 7.11547	 5.95	 96	 18543.2	 18793.1	 18448.9	 0.183669	 2	 1780
324	 6	 7.13203	 6.075	 96	 18565.9	 18793.1	 18453.7	 0.183669	 2	 1786
325	 4	 7.13581	 6.325	 96	 18574.4	 18793.1	 18456.9	 0.183669	 2	 1790
326	 3	 7.14992	 6.475	 96	 18585.6	 18793.1	 18463.2	 0.183669	 2	 1793
327	 6	 7.17603	 6.1	 96	 18590	 18793.1	 18474.4	 0.183669	 2	 1799
328	 5	 7.19892	 5.95	 96	 18604	 18793.1	 18480.9	 0.183669	 2	 1804
329	 6	 7.22931	 4.875	 96	 18623.8	 18793.1	 18490.1	 0.183669	 2	 1810
330	 5	 7.24583	 4.925	 96	 18635.5	 18793.1	 18494.3	 0.183669	 2	 1815
331	 5	 7.26286	 4.2	 96	 18647	 18793.1	 18502.8	 0.183669	 2	 1820
332	 5	 7.27553	 4.425	 96	 18660.9	 18806.8	 18510.8	 0.265302	 2	 1825
333	 4	 7.2863	 4.1	 96	 18670.1	 18806.8	 18526.4	 0.238772	 2	 1829
334	 5	 7.28747	 4.45	 96	 18691.6	 18808.1	 18534.8	 0.314895	 2	 1834
335	 4	 7.28686	 4.5	 96	 18706.4	 18808.1	 18542.7	 0.314895	 2	 1838
336	 5	 7.28401	 4.45	 96	 18726.4	 18808.1	 18566.1	 0.314895	 2	 1843
337	 3	 7.25534	 4.35	 96	 18737	 18808.1	 18658.4	 0.314895	 2	 1846
338	 6	 7.2632	 4.3	 96	 18746.5	 18844.1	 18694.9	 0.383405	 2	 1852
339	 6	 7.26472	 4.475	 96	 18753.1	 18844.1	 18708.4	 0.383405	 2	 1858
340	 3	 7.27958	 5.15	 96	 18755.9	 18844.1	 18710.2	 0.383405	 2	 1861
341	 7	 7.29015	 5	 96	 18760.2	 18844.1	 18722.4	 0.345065	 2	 1868
342	 6	 7.30736	 4.15	 96	 18763.9	 18844.1	 18729.6	 0.345065	 2	 1874
343	 4	 7.32564	 4.85	 96	 18764	 18844.1	 18731.8	 0.310558	 2	 1878
344	 4	 7.31082	 4.875	 96	 18766.7	 18844.1	 18735.1	 0.310558	 2	 1882
345	 3	 7.31215	 5.35	 96	 18767.6	 18844.1	 18736.1	 0.279502	 2	 1885
346	 5	 7.32179	 4.925	 96	 18772	 18844.1	 18745.6	 0.279502	 2	 1890
347	 6	 7.33213	 5.225	 96	 18772.7	 18844.1	 18747.7	 0.251552	 2	 1896
348	 5	 7.33228	 5.225	 96	 18773.6	 18844.1	 18751	 0.251552	 2	 1901
349	 6	 7.34023	 5.5	 96	 18775.8	 18844.1	 18753.1	 0.251552	 2	 1907
350	 6	 7.3442	 5.6	 96	 18777.2	 18844.1	 18755.9	 0.251552	 2	 1913
351	 5	 7.34669	 6.15	 96	 18779.6	 18844.1	 18756.9	 0.251552	 2	 1918
352	 4	 7.36451	 6.075	 96	 18780.9	 18844.1	 18758.4	 0.251552	 2	 1922
353	 4	 7.37418	 6.375	 96	 18781.4	 18844.1	 18763.1	 0.251552	 2	 1926
354	 4	 7.37418	 7.125	 96	 18781.4	 18844.1	 18763.1	 0.226397	 2	 1930
355	 6	 7.37103	 7.325	 96	 18784.3	 18845.2	 18763.9	 0.303757	 2	 1936
356	 5	 7.37808	 7.225	 96	 18785.1	 18845.2	 18764.7	 0.303757	 2	 1941
357	 4	 7.38878	 7.125	 96	 18787.5	 18845.2	 18766.1	 0.303757	 2	 1945
358	 6	 7.38522	 7.2	 96	 18788.8	 18845.2	 18766.4	 0.303757	 2	 1951
359	 4	 7.38522	 7.95	 96	 18788.8	 18845.2	 18766.4	 0.273382	 2	 1955
360	 5	 7.39012	 8.425	 96	 18789	 18845.2	 18766.6	 0.246043	 2	 1960
361	 7	 7.40863	 7.3	 96	 18791.3	 18845.2	 18770.9	 0.246043	 2	 1967
362	 5	 7.4138	 6.7	 96	 18793.8	 18845.2	 18774.1	 0.246043	 2	 1972
363	 6	 7.40246	 5.725	 96	 18797.5	 18845.2	 18776	 0.246043	 2	 1978
364	 5	 7.4036	 6.025	 96	 18797.6	 18845.2	 18776.1	 0.221439	 2	 1983
365	 5	 7.40027	 6.4	 96	 18798	 18845.2	 18777.9	 0.199295	 2	 1988
366	 8	 7.41942	 5.3	 96	 18800.5	 18845.2	 18779.3	 0.199295	 2	 1996
367	 8	 7.41946	 5.175	 96	 18803.3	 18862.8	 18781.9	 0.279366	 2	 2004
368	 7	 7.4134	 5.575	 96	 18804.5	 18862.8	 18783.6	 0.279366	 2	 2011
369	 2	 7.42485	 5.425	 96	 18805.3	 18862.8	 18784.1	 0.279366	 2	 2013
370	 5	 7.41349	 5.075	 96	 18807.1	 18862.8	 18785.3	 0.251429	 2	 2018
371	 7	 7.41431	 5.425	 96	 18807.3	 18862.8	 18786.1	 0.226286	 2	 2025
372	 6	 7.4199	 5.325	 96	 18808.4	 18862.8	 18788.4	 0.226286	 2	 2031
373	 4	 7.4199	 6.075	 96	 18808.4	 18862.8	 18788.4	 0.203658	 2	 2035
374	 5	 7.4199	 6.825	 96	 18808.4	 18862.8	 18788.4	 0.183292	 2	 2040
375	 6	 7.41783	 7.05	 96	 18809.5	 18862.8	 18789.9	 0.183292	 2	 2046
376	 6	 7.42488	 7.075	 96	 18810.2	 18862.8	 18791.1	 0.183292	 2	 2052
377	 4	 7.41465	 7	 96	 18811.7	 18862.8	 18792.2	 0.183292	 2	 2056
378	 3	 7.41465	 7.75	 96	 18811.7	 18862.8	 18792.2	 0.164963	 2	 2059
379	 6	 7.40677	 8.025	 96	 18813.6	 18862.8	 18792.6	 0.164963	 2	 2065
380	 6	 7.41253	 6.975	 96	 18816.8	 18862.8	 18795	 0.164963	 2	 2071
381	 6	 7.40221	 6.875	 96	 18818.4	 18862.8	 18797.1	 0.148466	 2	 2077
382	 4	 7.39439	 7.475	 96	 18819	 18862.8	 18799.3	 0.13362	 2	 2081
383	 1	 7.39439	 8.225	 96	 18819	 18862.8	 18799.3	 0.120258	 2	 2082
384	 5	 7.39439	 8.975	 96	 18819	 18862.8	 18799.3	 0.108232	 2	 2087
385	 6	 7.39173	 8.65	 96	 18820.2	 18862.8	 18801	 0.108232	 2	 2093
386	 6	 7.38337	 8.4	 96	 18822.2	 18862.8	 18802.6	 0.108232	 2	 2099
387	 6	 7.38337	 9.15	 96	 18822.2	 18862.8	 18802.6	 0.0974088	 2	 2105
388	 1	 7.3809	 9.4	 96	 18823	 18862.8	 18803	 0.0876679	 2	 2106
389	 7	 7.38888	 9.275	 96	 18823.5	 18862.8	 18803.1	 0.0789011	 2	 2113
390	 6	 7.391	 9.8	 96	 18823.7	 18862.8	 18803.6	 0.071011	 2	 2119
391	 4	 7.39935	 10.3	 96	 18824.3	 18862.8	 18805.7	 0.071011	 2	 2123
392	 3	 7.39935	 11.05	 96	 18824.3	 18862.8	 18805.7	 0.0639099	 2	 2126
393	 3	 7.39935	 11.8	 96	 18824.3	 18862.8	 18805.7	 0.0575189	 2	 2129
394	 3	 7.40123	 11.35	 96	 18825.2	 18862.8	 18806.8	 0.0575189	 2	 2132
395	 4	 7.40123	 12.1	 96	 18825.2	 18862.8	 18806.8	 0.051767	 2	 2136
396	 2	 7.40123	 12.85	 96	 18825.2	 18862.8	 18806.8	 0.0465903	 2	 2138
397	 5	 7.39677	 11.825	 96	 18825.7	 18862.8	 18808.3	 0.0419313	 2	 2143
398	 6	 7.39744	 12.25	 96	 18826.1	 18862.8	 18808.9	 0.0377382	 2	 2149
399	 4	 7.39286	 12.225	 96	 18826.4	 18862.8	 18809	 0.0339643	 2	 2153
400	 6	 7.386	 12.275	 96	 18826.8	 18862.8	 18809.4	 0.0305679	 2	 2159
401	 6	 7.39008	 12.925	 96	 18826.9	 18862.8	 18810.4	 0.0275111	 2	 2165
402	 6	 7.39423	 13	 96	 18828.1	 18862.8	 18811.3	 0.0275111	 2	 2171
403	 3	 7.40442	 12.825	 96	 18829.1	 18862.8	 18811.4	 0.0275111	 2	 2174
404	 6	 7.40959	 12.475	 96	 18830.3	 18862.8	 18812.4	 0.0275111	 2	 2180
405	 5	 7.40206	 11.5	 96	 18832	 18862.8	 18814.5	 0.0275111	 2	 2185
406	 8	 7.39519	 11.9	 96	 18833	 18862.8	 18815.9	 0.0275111	 2	 2193
407	 2	 7.39411	 12.15	 96	 18833.7	 18862.8	 18816.4	 0.0275111	 2	 2195
408	 6	 7.39292	 11.575	 96	 18838.5	 18917	 18819.2	 0.12476	 2	 2201
409	 3	 7.39338	 10.2	 96	 18841.4	 18917	 18820.5	 0.12476	 2	 2204
410	 5	 7.39338	 10.95	 96	 18841.4	 18917	 18820.5	 0.112284	 2	 2209
411	 2	 7.39338	 11.7	 96	 18841.4	 18917	 18820.5	 0.101056	 2	 2211
412	 5	 7.38985	 12.25	 96	 18842.3	 18917	 18821.4	 0.101056	 2	 2216
413	 5	 7.38051	 10.95	 96	 18844.3	 18917	 18823.9	 0.09095	 2	 2221
414	 4	 7.38051	 11.7	 96	 18844.3	 18917	 18823.9	 0.081855	 2	 2225
415	 5	 7.38698	 11.675	 96	 18848.5	 18919.6	 18824.4	 0.17367	 2	 2230
416	 3	 7.38132	 11.5	 96	 18849.2	 18919.6	 18825.3	 0.156303	 2	 2233
417	 5	 7.38767	 11.025	 96	 18850	 18919.6	 18826	 0.140672	 2	 2238
418	 4	 7.38767	 11.775	 96	 18850	 18919.6	 18826	 0.126605	 2	 2242
419	 3	 7.38698	 11.55	 96	 18852.5	 18922.6	 18826.1	 0.213945	 2	 2245
420	 6	 7.37667	 9.6	 96	 18858.8	 18922.6	 18831.5	 0.213945	 2	 2251
421	 7	 7.36399	 7.575	 96	 18860.3	 18922.6	 18834.8	 0.19255	 2	 2258
422	 6	 7.36737	 6.7	 96	 18862	 18922.6	 18838.5	 0.19255	 2	 2264
423	 7	 7.36774	 6.7	 96	 18864.6	 18922.6	 18840.2	 0.19255	 2	 2271
424	 6	 7.36608	 6.95	 96	 18865.4	 18922.6	 18840.4	 0.19255	 2	 2277
425	 5	 7.35613	 7.275	 96	 18865.9	 18922.6	 18840.4	 0.173295	 2	 2282
426	 5	 7.36045	 7.375	 96	 18867.4	 18922.6	 18841.6	 0.173295	 2	 2287
427	 2	 7.35833	 7.575	 96	 18868.8	 18922.6	 18843.1	 0.155966	 2	 2289
428	 7	 7.35419	 7.5	 96	 18871.9	 18922.6	 18843.6	 0.155966	 2	 2296
429	 7	 7.34093	 6.65	 96	 18877.2	 18994.4	 18844.8	 0.240369	 2	 2303
430	 8	 7.32378	 5.875	 96	 18881.9	 18994.4	 18847.1	 0.240369	 2	 2311
431	 5	 7.31181	 6.275	 96	 18882.8	 18994.4	 18848.2	 0.216332	 2	 2316
432	 5	 7.31068	 6	 96	 18885	 18994.4	 18851.4	 0.216332	 2	 2321
433	 5	 7.30313	 5.85	 96	 18885.6	 18994.4	 18854.6	 0.194699	 2	 2326
434	 7	 7.29042	 5.7	 96	 18891.7	 18994.4	 18855.8	 0.194699	 2	 2333
435	 6	 7.28952	 5.25	 96	 18894.5	 18994.4	 18858.4	 0.194699	 2	 2339
436	 6	 7.27553	 5.3	 96	 18897.1	 18994.4	 18862.8	 0.194699	 2	 2345
437	 7	 7.27686	 4.8	 96	 18901.7	 18994.4	 18871.8	 0.194699	 2	 2352
438	 7	 7.27135	 4.9	 96	 18905	 18994.4	 18875.6	 0.175229	 2	 2359
439	 3	 7.27129	 5.6	 96	 18905.3	 18994.4	 18878.4	 0.157706	 2	 2362
440	 5	 7.2703	 5.5	 96	 18907.1	 18994.4	 18878.8	 0.157706	 2	 2367
441	 0	 7.2703	 6.25	 96	 18907.1	 18994.4	 18878.8	 0.141936	 2	 2367
442	 5	 7.26197	 6.225	 96	 18907.9	 18994.4	 18881.7	 0.127742	 2	 2372
443	 5	 7.26904	 6.65	 96	 18908.7	 18994.4	 18882.8	 0.127742	 2	 2377
444	 4	 7.26694	 7.05	 96	 18909.2	 18994.4	 18885.1	 0.114968	 2	 2381
445	 2	 7.26475	 7.2	 96	 18912.6	 18994.4	 18886	 0.114968	 2	 2383
446	 3	 7.25896	 7.15	 96	 18916.9	 18994.4	 18893.1	 0.114968	 2	 2386
447	 5	 7.25831	 7.775	 96	 18918.9	 18994.4	 18893.6	 0.103471	 2	 2391
448	 5	 7.24473	 7.1	 96	 18921.3	 18994.4	 18895.1	 0.103471	 2	 2396
449	 2	 7.24231	 7.35	 96	 18922.2	 18994.4	 18895.6	 0.0931239	 2	 2398
450	 2	 7.24946	 7.7	 96	 18923.2	 18994.4	 18896.1	 0.0838115	 2	 2400
451	 5	 7.24946	 8.45	 96	 18923.2	 18994.4	 18896.1	 0.0754304	 2	 2405
452	 7	 7.23404	 8.4	 96	 18926.6	 18994.4	 18898.4	 0.0754304	 2	 2412
453	 7	 7.24191	 8.3	 96	 18929	 18994.4	 18899.9	 0.0754304	 2	 2419
454	 5	 7.24295	 8.275	 96	 18930.3	 18994.4	 18900.7	 0.0754304	 2	 2424
455	 5	 7.23182	 8.55	 96	 18932.3	 18994.4	 18901.9	 0.0754304	 2	 2429
456	 8	 7.22758	 7.475	 96	 18939.5	 19053.5	 18907.1	 0.167887	 2	 2437
