DEBUG (0): 60000000200 	 DATA_RECV 	 contents=[from=0 version=0 interval=1024 len=18]
DEBUG (0): 60000000200 	 DATA_SENT
DEBUG (0): 1360000000200 	 DATA_RECV 	 contents=[from=0 version=26 interval=1024 len=18]
DEBUG (0): 1360000000200 	 DATA_SENT
DEBUG (7): 1360136565565 	 DATA_SENT
DEBUG (19): 1360200805604 	 DATA_SENT
DEBUG (2): 1360208129666 	 DATA_SENT
DEBUG (3): 1360235442967 	 DATA_SENT
DEBUG (5): 1360264586799 	 DATA_SENT
DEBUG (13): 1360343627207 	 DATA_SENT
DEBUG (10): 1360363769204 	 DATA_SENT
DEBUG (9): 1360385130871 	 DATA_SENT
DEBUG (4): 1360405120395 	 DATA_SENT
DEBUG (12): 1360518187989 	 DATA_SENT
DEBUG (1): 1360540313674 	 DATA_SENT
DEBUG (11): 1360563659599 	 DATA_SENT
DEBUG (18): 1360606078557 	 DATA_SENT
DEBUG (6): 1360845184039 	 DATA_SENT
DEBUG (8): 1361788024869 	 DATA_SENT
DEBUG (14): 1362684631154 	 DATA_SENT
DEBUG (15): 1363048858375 	 DATA_SENT
DEBUG (17): 1363724212256 	 DATA_SENT
DEBUG (16): 1364752197145 	 DATA_SENT
DEBUG (0): 1410000000200 	 DATA_RECV 	 contents=[from=0 version=27 interval=1024 len=18]
DEBUG (0): 1410000000200 	 DATA_SENT
DEBUG (1): 1410049285801 	 DATA_SENT
DEBUG (4): 1410148925112 	 DATA_SENT
DEBUG (16): 1410219268460 	 DATA_SENT
DEBUG (8): 1410334930204 	 DATA_SENT
DEBUG (5): 1410365752550 	 DATA_SENT
DEBUG (14): 1410366973873 	 DATA_SENT
DEBUG (11): 1410392455845 	 DATA_SENT
DEBUG (19): 1410435943311 	 DATA_SENT
DEBUG (7): 1410477752434 	 DATA_SENT
DEBUG (2): 1410514831189 	 DATA_SENT
DEBUG (18): 1410634917728 	 DATA_SENT
DEBUG (17): 1410774230514 	 DATA_SENT
DEBUG (15): 1411059722259 	 DATA_SENT
DEBUG (3): 1411152953785 	 DATA_SENT
DEBUG (9): 1411233672650 	 DATA_SENT
DEBUG (12): 1411897888022 	 DATA_SENT
DEBUG (10): 1412142486579 	 DATA_SENT
DEBUG (6): 1414298705617 	 DATA_SENT
DEBUG (13): 1415212096700 	 DATA_SENT
DEBUG (0): 1460000000200 	 DATA_RECV 	 contents=[from=0 version=28 interval=1024 len=18]
DEBUG (0): 1460000000200 	 DATA_SENT
DEBUG (5): 1460071716090 	 DATA_SENT
DEBUG (1): 1460141600936 	 DATA_SENT
DEBUG (17): 1460219572893 	 DATA_SENT
DEBUG (14): 1460245055720 	 DATA_SENT
DEBUG (2): 1460264739329 	 DATA_SENT
DEBUG (6): 1460395507243 	 DATA_SENT
DEBUG (7): 1460415344180 	 DATA_SENT
DEBUG (13): 1460452117590 	 DATA_SENT
DEBUG (12): 1460567015829 	 DATA_SENT
DEBUG (19): 1460687713286 	 DATA_SENT
DEBUG (9): 1461228332390 	 DATA_SENT
DEBUG (18): 1461265716319 	 DATA_SENT
DEBUG (10): 1461634826153 	 DATA_SENT
DEBUG (15): 1461932525385 	 DATA_SENT
DEBUG (16): 1462203063960 	 DATA_SENT
DEBUG (4): 1462412567165 	 DATA_SENT
DEBUG (8): 1462774505638 	 DATA_SENT
DEBUG (11): 1462879485779 	 DATA_SENT
DEBUG (3): 1463301849046 	 DATA_SENT
DEBUG (0): 1510000000200 	 DATA_RECV 	 contents=[from=0 version=29 interval=1024 len=18]
DEBUG (0): 1510000000200 	 DATA_SENT
DEBUG (19): 1510137175913 	 DATA_SENT
DEBUG (12): 1510200805661 	 DATA_SENT
DEBUG (10): 1510273894720 	 DATA_SENT
DEBUG (1): 1510355071289 	 DATA_SENT
DEBUG (11): 1510404663033 	 DATA_SENT
DEBUG (18): 1510517120222 	 DATA_SENT
DEBUG (8): 1510563506784 	 DATA_SENT
DEBUG (13): 1510582885276 	 DATA_SENT
DEBUG (17): 1510669860607 	 DATA_SENT
DEBUG (4): 1510690612496 	 DATA_SENT
DEBUG (3): 1510707701955 	 DATA_SENT
DEBUG (14): 1510816650213 	 DATA_SENT
DEBUG (15): 1510916137735 	 DATA_SENT
DEBUG (7): 1510948638538 	 DATA_SENT
DEBUG (2): 1511065673451 	 DATA_SENT
DEBUG (9): 1511138763023 	 DATA_SENT
DEBUG (16): 1511578826781 	 DATA_SENT
DEBUG (5): 1511666106716 	 DATA_SENT
DEBUG (6): 1513233642429 	 DATA_SENT
DEBUG (0): 1560000000200 	 DATA_RECV 	 contents=[from=0 version=30 interval=1024 len=18]
DEBUG (0): 1560000000200 	 DATA_SENT
DEBUG (16): 1560028381382 	 DATA_SENT
DEBUG (15): 1560147399242 	 DATA_SENT
DEBUG (6): 1560229949721 	 DATA_SENT
DEBUG (19): 1560251464887 	 DATA_SENT
DEBUG (11): 1560272216092 	 DATA_SENT
DEBUG (7): 1560296020234 	 DATA_SENT
DEBUG (9): 1560298613928 	 DATA_SENT
DEBUG (13): 1560538634932 	 DATA_SENT
DEBUG (10): 1560626220611 	 DATA_SENT
DEBUG (17): 1560675201266 	 DATA_SENT
DEBUG (18): 1560696411087 	 DATA_SENT
DEBUG (5): 1560771025959 	 DATA_SENT
DEBUG (1): 1560794219525 	 DATA_SENT
DEBUG (14): 1561472472901 	 DATA_SENT
DEBUG (3): 1561519927743 	 DATA_SENT
DEBUG (4): 1561633758557 	 DATA_SENT
DEBUG (12): 1561720428258 	 DATA_SENT
DEBUG (8): 1561762084338 	 DATA_SENT
DEBUG (2): 1563262633674 	 DATA_SENT
DEBUG (0): 1610000000200 	 DATA_RECV 	 contents=[from=0 version=31 interval=1024 len=18]
DEBUG (0): 1610000000200 	 DATA_SENT
DEBUG (2): 1610024261533 	 DATA_SENT
DEBUG (7): 1610220641857 	 DATA_SENT
DEBUG (5): 1610354461283 	 DATA_SENT
DEBUG (12): 1610387420075 	 DATA_SENT
DEBUG (15): 1610414886476 	 DATA_SENT
DEBUG (17): 1610510253465 	 DATA_SENT
DEBUG (6): 1610533141743 	 DATA_SENT
DEBUG (11): 1610582427572 	 DATA_SENT
DEBUG (3): 1610606841834 	 DATA_SENT
DEBUG (8): 1610779723988 	 DATA_SENT
DEBUG (16): 1610957641171 	 DATA_SENT
DEBUG (4): 1611049651588 	 DATA_SENT
DEBUG (9): 1611121673393 	 DATA_SENT
DEBUG (14): 1611238097673 	 DATA_SENT
DEBUG (13): 1612006988069 	 DATA_SENT
DEBUG (10): 1612803802456 	 DATA_SENT
DEBUG (18): 1612839202925 	 DATA_SENT
DEBUG (1): 1613599395463 	 DATA_SENT
DEBUG (19): 1615274810812 	 DATA_SENT
DEBUG (0): 1660000000200 	 DATA_RECV 	 contents=[from=0 version=32 interval=1024 len=18]
DEBUG (0): 1660000000200 	 DATA_SENT
DEBUG (12): 1660035552971 	 DATA_SENT
DEBUG (3): 1660036926254 	 DATA_SENT
DEBUG (7): 1660107268861 	 DATA_SENT
DEBUG (16): 1660176238185 	 DATA_SENT
DEBUG (19): 1660312499801 	 DATA_SENT
DEBUG (5): 1660333709166 	 DATA_SENT
DEBUG (10): 1660505828271 	 DATA_SENT
DEBUG (2): 1660562896778 	 DATA_SENT
DEBUG (15): 1660627746367 	 DATA_SENT
DEBUG (18): 1660714111065 	 DATA_SENT
DEBUG (4): 1660777892018 	 DATA_SENT
DEBUG (9): 1661114348647 	 DATA_SENT
DEBUG (8): 1661334991045 	 DATA_SENT
DEBUG (1): 1661384429746 	 DATA_SENT
DEBUG (6): 1661807556176 	 DATA_SENT
DEBUG (13): 1661914825236 	 DATA_SENT
DEBUG (14): 1662818908455 	 DATA_SENT
DEBUG (17): 1662851562130 	 DATA_SENT
DEBUG (11): 1664724578556 	 DATA_SENT
DEBUG (0): 1710000000200 	 DATA_RECV 	 contents=[from=0 version=33 interval=1024 len=18]
DEBUG (0): 1710000000200 	 DATA_SENT
DEBUG (11): 1710063323805 	 DATA_SENT
DEBUG (7): 1710135192282 	 DATA_SENT
DEBUG (2): 1710143279393 	 DATA_SENT
DEBUG (17): 1710259856944 	 DATA_SENT
DEBUG (9): 1710305633272 	 DATA_SENT
DEBUG (19): 1710329284200 	 DATA_SENT
DEBUG (3): 1710553130583 	 DATA_SENT
DEBUG (10): 1710574950638 	 DATA_SENT
DEBUG (8): 1710763396894 	 DATA_SENT
DEBUG (18): 1710849761877 	 DATA_SENT
DEBUG (14): 1711030730971 	 DATA_SENT
DEBUG (6): 1711060027960 	 DATA_SENT
DEBUG (12): 1711167907539 	 DATA_SENT
DEBUG (1): 1711504363983 	 DATA_SENT
DEBUG (13): 1711616668129 	 DATA_SENT
DEBUG (16): 1711908263881 	 DATA_SENT
DEBUG (5): 1712344970497 	 DATA_SENT
DEBUG (4): 1713086395176 	 DATA_SENT
DEBUG (15): 1713165893459 	 DATA_SENT
DEBUG (0): 1760000000200 	 DATA_RECV 	 contents=[from=0 version=34 interval=1024 len=18]
DEBUG (0): 1760000000200 	 DATA_SENT
DEBUG (15): 1760025787403 	 DATA_SENT
DEBUG (9): 1760045471126 	 DATA_SENT
DEBUG (14): 1760197447778 	 DATA_SENT
DEBUG (18): 1760198668474 	 DATA_SENT
DEBUG (2): 1760226898095 	 DATA_SENT
DEBUG (19): 1760249023267 	 DATA_SENT
DEBUG (3): 1760320586798 	 DATA_SENT
DEBUG (5): 1760448455502 	 DATA_SENT
DEBUG (13): 1760557403133 	 DATA_SENT
DEBUG (8): 1760707396952 	 DATA_SENT
DEBUG (16): 1760729979543 	 DATA_SENT
DEBUG (7): 1760764617818 	 DATA_SENT
DEBUG (4): 1760849914179 	 DATA_SENT
DEBUG (1): 1761068267487 	 DATA_SENT
DEBUG (17): 1761469420990 	 DATA_SENT
DEBUG (12): 1761888580044 	 DATA_SENT
DEBUG (11): 1762401885334 	 DATA_SENT
DEBUG (10): 1762585754151 	 DATA_SENT
DEBUG (6): 1765655669731 	 DATA_SENT
DEBUG (0): 1810000000200 	 DATA_RECV 	 contents=[from=0 version=35 interval=1024 len=18]
DEBUG (0): 1810000000200 	 DATA_SENT
DEBUG (10): 1810102996425 	 DATA_SENT
DEBUG (1): 1810147246655 	 DATA_SENT
DEBUG (4): 1810170745053 	 DATA_SENT
DEBUG (5): 1810213622000 	 DATA_SENT
DEBUG (13): 1810235290380 	 DATA_SENT
DEBUG (9): 1810335235435 	 DATA_SENT
DEBUG (3): 1810391082391 	 DATA_SENT
DEBUG (8): 1810415801998 	 DATA_SENT
DEBUG (6): 1810450134130 	 DATA_SENT
DEBUG (18): 1810511321631 	 DATA_SENT
DEBUG (17): 1810601501346 	 DATA_SENT
DEBUG (7): 1810624236923 	 DATA_SENT
DEBUG (15): 1810653228738 	 DATA_SENT
DEBUG (19): 1810835876403 	 DATA_SENT
DEBUG (14): 1810999449838 	 DATA_SENT
DEBUG (2): 1811109008444 	 DATA_SENT
DEBUG (12): 1812119903076 	 DATA_SENT
DEBUG (16): 1813308410287 	 DATA_SENT
DEBUG (11): 1813770293872 	 DATA_SENT
DEBUG (0): 1860000000200 	 DATA_RECV 	 contents=[from=0 version=36 interval=1024 len=18]
DEBUG (0): 1860000000200 	 DATA_SENT
DEBUG (5): 1860113219754 	 DATA_SENT
DEBUG (7): 1860202940910 	 DATA_SENT
DEBUG (8): 1860221862610 	 DATA_SENT
DEBUG (2): 1860266723131 	 DATA_SENT
DEBUG (9): 1860369414695 	 DATA_SENT
DEBUG (11): 1860424956933 	 DATA_SENT
DEBUG (4): 1860620574493 	 DATA_SENT
DEBUG (3): 1860664977709 	 DATA_SENT
DEBUG (6): 1861241607117 	 DATA_SENT
DEBUG (19): 1861784209966 	 DATA_SENT
DEBUG (1): 1862172698349 	 DATA_SENT
DEBUG (17): 1862306823291 	 DATA_SENT
DEBUG (18): 1862365417098 	 DATA_SENT
DEBUG (13): 1862463073291 	 DATA_SENT
DEBUG (14): 1863187713286 	 DATA_SENT
DEBUG (10): 1863256835995 	 DATA_SENT
DEBUG (12): 1863361663207 	 DATA_SENT
DEBUG (15): 1864806670861 	 DATA_SENT
DEBUG (16): 1865532683740 	 DATA_SENT
DEBUG (0): 1910000000200 	 DATA_RECV 	 contents=[from=0 version=37 interval=1024 len=18]
DEBUG (0): 1910000000200 	 DATA_SENT
DEBUG (13): 1910041351277 	 DATA_SENT
DEBUG (12): 1910062713457 	 DATA_SENT
DEBUG (14): 1910131225020 	 DATA_SENT
DEBUG (8): 1910203246939 	 DATA_SENT
DEBUG (2): 1910318908341 	 DATA_SENT
DEBUG (7): 1910397948635 	 DATA_SENT
DEBUG (18): 1910430144435 	 DATA_SENT
DEBUG (16): 1910508269948 	 DATA_SENT
DEBUG (10): 1910601805950 	 DATA_SENT
DEBUG (11): 1910616149584 	 DATA_SENT
DEBUG (17): 1910634460081 	 DATA_SENT
DEBUG (19): 1910659332104 	 DATA_SENT
DEBUG (1): 1910709380982 	 DATA_SENT
DEBUG (5): 1910734099677 	 DATA_SENT
DEBUG (9): 1910824737438 	 DATA_SENT
DEBUG (15): 1910849303318 	 DATA_SENT
DEBUG (4): 1911301421848 	 DATA_SENT
DEBUG (3): 1911979064819 	 DATA_SENT
DEBUG (6): 1913486938046 	 DATA_SENT
DEBUG (0): 1960000000200 	 DATA_RECV 	 contents=[from=0 version=38 interval=1024 len=18]
DEBUG (0): 1960000000200 	 DATA_SENT
DEBUG (11): 1960058441021 	 DATA_SENT
DEBUG (19): 1960175170076 	 DATA_SENT
DEBUG (1): 1960196227709 	 DATA_SENT
DEBUG (9): 1960218047935 	 DATA_SENT
DEBUG (6): 1960272521722 	 DATA_SENT
DEBUG (17): 1960298614099 	 DATA_SENT
DEBUG (4): 1960313872799 	 DATA_SENT
DEBUG (14): 1960365142259 	 DATA_SENT
DEBUG (5): 1960365294846 	 DATA_SENT
DEBUG (2): 1960484161316 	 DATA_SENT
DEBUG (3): 1960586547592 	 DATA_SENT
DEBUG (7): 1960758819398 	 DATA_SENT
DEBUG (16): 1960865173335 	 DATA_SENT
DEBUG (15): 1960999908283 	 DATA_SENT
DEBUG (8): 1961189421907 	 DATA_SENT
DEBUG (10): 1961671294731 	 DATA_SENT
DEBUG (13): 1962947539866 	 DATA_SENT
DEBUG (18): 1963639068140 	 DATA_SENT
DEBUG (12): 1965311584051 	 DATA_SENT
