DEBUG (0): 60000000200 	 DATA_RECV 	 contents=[from=0 version=0 interval=1024 len=18]
DEBUG (0): 60000000200 	 DATA_SENT
DEBUG (0): 1360000000200 	 DATA_RECV 	 contents=[from=0 version=26 interval=1024 len=18]
DEBUG (0): 1360000000200 	 DATA_SENT
DEBUG (13): 1360136412978 	 DATA_SENT
DEBUG (12): 1360144194915 	 DATA_SENT
DEBUG (6): 1360168914009 	 DATA_SENT
DEBUG (9): 1360182647523 	 DATA_SENT
DEBUG (5): 1360294952068 	 DATA_SENT
DEBUG (11): 1360384979253 	 DATA_SENT
DEBUG (17): 1360439452869 	 DATA_SENT
DEBUG (14): 1360462798623 	 DATA_SENT
DEBUG (10): 1360554046219 	 DATA_SENT
DEBUG (7): 1360769042670 	 DATA_SENT
DEBUG (15): 1360802306522 	 DATA_SENT
DEBUG (18): 1360843353223 	 DATA_SENT
DEBUG (19): 1360918731087 	 DATA_SENT
DEBUG (2): 1361082000374 	 DATA_SENT
DEBUG (16): 1361384734806 	 DATA_SENT
DEBUG (4): 1362808380180 	 DATA_SENT
DEBUG (3): 1363214874114 	 DATA_SENT
DEBUG (1): 1365648803430 	 DATA_SENT
DEBUG (8): 1365852508443 	 DATA_SENT
DEBUG (0): 1410000000200 	 DATA_RECV 	 contents=[from=0 version=27 interval=1024 len=18]
DEBUG (0): 1410000000200 	 DATA_SENT
DEBUG (19): 1410034027101 	 DATA_SENT
DEBUG (17): 1410051269432 	 DATA_SENT
DEBUG (13): 1410069732459 	 DATA_SENT
DEBUG (18): 1410097655880 	 DATA_SENT
DEBUG (10): 1410151824265 	 DATA_SENT
DEBUG (16): 1410190581363 	 DATA_SENT
DEBUG (15): 1410228118848 	 DATA_SENT
DEBUG (11): 1410237579185 	 DATA_SENT
DEBUG (2): 1410297545933 	 DATA_SENT
DEBUG (5): 1410399475075 	 DATA_SENT
DEBUG (4): 1410407104368 	 DATA_SENT
DEBUG (9): 1411276244993 	 DATA_SENT
DEBUG (6): 1411384429689 	 DATA_SENT
DEBUG (1): 1411539916811 	 DATA_SENT
DEBUG (8): 1411679687244 	 DATA_SENT
DEBUG (7): 1412569580100 	 DATA_SENT
DEBUG (3): 1414040069398 	 DATA_SENT
DEBUG (14): 1415390471986 	 DATA_SENT
DEBUG (12): 1415412444742 	 DATA_SENT
DEBUG (0): 1460000000200 	 DATA_RECV 	 contents=[from=0 version=28 interval=1024 len=18]
DEBUG (0): 1460000000200 	 DATA_SENT
DEBUG (6): 1460046234061 	 DATA_SENT
DEBUG (11): 1460074920417 	 DATA_SENT
DEBUG (3): 1460083312702 	 DATA_SENT
DEBUG (8): 1460205383157 	 DATA_SENT
DEBUG (18): 1460248565677 	 DATA_SENT
DEBUG (4): 1460297546218 	 DATA_SENT
DEBUG (13): 1460418548222 	 DATA_SENT
DEBUG (15): 1460543822719 	 DATA_SENT
DEBUG (17): 1460609283112 	 DATA_SENT
DEBUG (14): 1460640868906 	 DATA_SENT
DEBUG (16): 1460779113640 	 DATA_SENT
DEBUG (19): 1460814055949 	 DATA_SENT
DEBUG (7): 1460834197661 	 DATA_SENT
DEBUG (1): 1461230315793 	 DATA_SENT
DEBUG (5): 1461412810814 	 DATA_SENT
DEBUG (9): 1461798400785 	 DATA_SENT
DEBUG (2): 1464098358145 	 DATA_SENT
DEBUG (10): 1464969939763 	 DATA_SENT
DEBUG (12): 1465493163835 	 DATA_SENT
DEBUG (0): 1510000000200 	 DATA_RECV 	 contents=[from=0 version=29 interval=1024 len=18]
DEBUG (0): 1510000000200 	 DATA_SENT
DEBUG (18): 1510089568769 	 DATA_SENT
DEBUG (2): 1510148009590 	 DATA_SENT
DEBUG (19): 1510167998487 	 DATA_SENT
DEBUG (10): 1510220794273 	 DATA_SENT
DEBUG (3): 1510258788664 	 DATA_SENT
DEBUG (17): 1510283507644 	 DATA_SENT
DEBUG (12): 1510336303074 	 DATA_SENT
DEBUG (15): 1510387878292 	 DATA_SENT
DEBUG (11): 1510431365701 	 DATA_SENT
DEBUG (1): 1510505828556 	 DATA_SENT
DEBUG (9): 1510848693426 	 DATA_SENT
DEBUG (5): 1510885925167 	 DATA_SENT
DEBUG (7): 1511599578613 	 DATA_SENT
DEBUG (4): 1512635955331 	 DATA_SENT
DEBUG (13): 1515010375774 	 DATA_SENT
DEBUG (8): 1515193634015 	 DATA_SENT
DEBUG (6): 1515246581761 	 DATA_SENT
DEBUG (14): 1515625610149 	 DATA_SENT
DEBUG (16): 1515659942281 	 DATA_SENT
DEBUG (0): 1560000000200 	 DATA_RECV 	 contents=[from=0 version=30 interval=1024 len=18]
DEBUG (0): 1560000000200 	 DATA_SENT
DEBUG (19): 1560117339603 	 DATA_SENT
DEBUG (12): 1560135344869 	 DATA_SENT
DEBUG (11): 1560157470611 	 DATA_SENT
DEBUG (9): 1560260467406 	 DATA_SENT
DEBUG (18): 1560394286889 	 DATA_SENT
DEBUG (6): 1560450439361 	 DATA_SENT
DEBUG (8): 1560585021494 	 DATA_SENT
DEBUG (10): 1560603179347 	 DATA_SENT
DEBUG (5): 1560663146608 	 DATA_SENT
DEBUG (17): 1560855712599 	 DATA_SENT
DEBUG (3): 1560930175397 	 DATA_SENT
DEBUG (14): 1561692657082 	 DATA_SENT
DEBUG (4): 1561964874228 	 DATA_SENT
DEBUG (15): 1561992339831 	 DATA_SENT
DEBUG (7): 1562123870794 	 DATA_SENT
DEBUG (16): 1562233734004 	 DATA_SENT
DEBUG (2): 1563388061499 	 DATA_SENT
DEBUG (1): 1565386809841 	 DATA_SENT
DEBUG (13): 1565492400957 	 DATA_SENT
DEBUG (0): 1610000000200 	 DATA_RECV 	 contents=[from=0 version=31 interval=1024 len=18]
DEBUG (0): 1610000000200 	 DATA_SENT
DEBUG (16): 1610061492761 	 DATA_SENT
DEBUG (13): 1610153197548 	 DATA_SENT
DEBUG (6): 1610193634015 	 DATA_SENT
DEBUG (11): 1610212554575 	 DATA_SENT
DEBUG (3): 1610230407482 	 DATA_SENT
DEBUG (18): 1610301818426 	 DATA_SENT
DEBUG (7): 1610323791239 	 DATA_SENT
DEBUG (1): 1610401305492 	 DATA_SENT
DEBUG (8): 1610409545760 	 DATA_SENT
DEBUG (14): 1610445098645 	 DATA_SENT
DEBUG (4): 1610835418642 	 DATA_SENT
DEBUG (19): 1611272277389 	 DATA_SENT
DEBUG (5): 1611342162634 	 DATA_SENT
DEBUG (15): 1612025146036 	 DATA_SENT
DEBUG (9): 1612697601277 	 DATA_SENT
DEBUG (17): 1613509979253 	 DATA_SENT
DEBUG (2): 1615559234576 	 DATA_SENT
DEBUG (12): 1615615234290 	 DATA_SENT
DEBUG (10): 1616155853109 	 DATA_SENT
DEBUG (0): 1660000000200 	 DATA_RECV 	 contents=[from=0 version=32 interval=1024 len=18]
DEBUG (0): 1660000000200 	 DATA_SENT
DEBUG (14): 1660030517600 	 DATA_SENT
DEBUG (7): 1660121764626 	 DATA_SENT
DEBUG (15): 1660152282026 	 DATA_SENT
DEBUG (13): 1660191192623 	 DATA_SENT
DEBUG (11): 1660207061557 	 DATA_SENT
DEBUG (2): 1660278014854 	 DATA_SENT
DEBUG (6): 1660278930547 	 DATA_SENT
DEBUG (5): 1660346221300 	 DATA_SENT
DEBUG (3): 1660371855959 	 DATA_SENT
DEBUG (4): 1660391540209 	 DATA_SENT
DEBUG (9): 1660411834508 	 DATA_SENT
DEBUG (1): 1660462035346 	 DATA_SENT
DEBUG (17): 1660736083650 	 DATA_SENT
DEBUG (8): 1660787048278 	 DATA_SENT
DEBUG (18): 1660973052857 	 DATA_SENT
DEBUG (16): 1663307342064 	 DATA_SENT
DEBUG (19): 1664659575981 	 DATA_SENT
DEBUG (12): 1664930724676 	 DATA_SENT
DEBUG (10): 1665440978739 	 DATA_SENT
DEBUG (0): 1710000000200 	 DATA_RECV 	 contents=[from=0 version=33 interval=1024 len=18]
DEBUG (0): 1710000000200 	 DATA_SENT
DEBUG (8): 1710028686556 	 DATA_SENT
DEBUG (1): 1710032653818 	 DATA_SENT
DEBUG (18): 1710081634245 	 DATA_SENT
DEBUG (17): 1710266265769 	 DATA_SENT
DEBUG (7): 1710291137279 	 DATA_SENT
DEBUG (6): 1710297240987 	 DATA_SENT
DEBUG (2): 1710323791068 	 DATA_SENT
DEBUG (16): 1710355682093 	 DATA_SENT
DEBUG (9): 1710384521321 	 DATA_SENT
DEBUG (5): 1710405120452 	 DATA_SENT
DEBUG (11): 1710410461225 	 DATA_SENT
DEBUG (19): 1710433349218 	 DATA_SENT
DEBUG (15): 1710491485492 	 DATA_SENT
DEBUG (14): 1710750732230 	 DATA_SENT
DEBUG (13): 1710779876290 	 DATA_SENT
DEBUG (4): 1713950805262 	 DATA_SENT
DEBUG (10): 1714640655535 	 DATA_SENT
DEBUG (3): 1715042724446 	 DATA_SENT
DEBUG (12): 1715632781966 	 DATA_SENT
DEBUG (0): 1760000000200 	 DATA_RECV 	 contents=[from=0 version=34 interval=1024 len=18]
DEBUG (0): 1760000000200 	 DATA_SENT
DEBUG (11): 1760032958992 	 DATA_SENT
DEBUG (13): 1760042266799 	 DATA_SENT
DEBUG (18): 1760102386077 	 DATA_SENT
DEBUG (2): 1760146178603 	 DATA_SENT
DEBUG (8): 1760155333766 	 DATA_SENT
DEBUG (19): 1760173644662 	 DATA_SENT
DEBUG (17): 1760179289925 	 DATA_SENT
DEBUG (6): 1760333099274 	 DATA_SENT
DEBUG (3): 1760395660229 	 DATA_SENT
DEBUG (14): 1760414886362 	 DATA_SENT
DEBUG (7): 1760473632300 	 DATA_SENT
DEBUG (4): 1760602416982 	 DATA_SENT
DEBUG (15): 1760678252721 	 DATA_SENT
DEBUG (1): 1761330261190 	 DATA_SENT
DEBUG (5): 1762144469982 	 DATA_SENT
DEBUG (16): 1762731475591 	 DATA_SENT
DEBUG (9): 1762907714602 	 DATA_SENT
DEBUG (10): 1764880218037 	 DATA_SENT
DEBUG (12): 1766119841437 	 DATA_SENT
DEBUG (0): 1810000000200 	 DATA_RECV 	 contents=[from=0 version=35 interval=1024 len=18]
DEBUG (0): 1810000000200 	 DATA_SENT
DEBUG (8): 1810028381382 	 DATA_SENT
DEBUG (11): 1810073394547 	 DATA_SENT
DEBUG (7): 1810075073004 	 DATA_SENT
DEBUG (19): 1810126799997 	 DATA_SENT
DEBUG (2): 1810170439879 	 DATA_SENT
DEBUG (17): 1810251312072 	 DATA_SENT
DEBUG (15): 1810348815393 	 DATA_SENT
DEBUG (12): 1810349425627 	 DATA_SENT
DEBUG (5): 1810397949148 	 DATA_SENT
DEBUG (14): 1810444793642 	 DATA_SENT
DEBUG (18): 1810487823005 	 DATA_SENT
DEBUG (10): 1810495147238 	 DATA_SENT
DEBUG (4): 1810514678488 	 DATA_SENT
DEBUG (3): 1810814208479 	 DATA_SENT
DEBUG (9): 1813237914466 	 DATA_SENT
DEBUG (16): 1814442138252 	 DATA_SENT
DEBUG (13): 1814550017945 	 DATA_SENT
DEBUG (6): 1815687408283 	 DATA_SENT
DEBUG (1): 1815746154050 	 DATA_SENT
DEBUG (0): 1860000000200 	 DATA_RECV 	 contents=[from=0 version=36 interval=1024 len=18]
DEBUG (0): 1860000000200 	 DATA_SENT
DEBUG (2): 1860032806405 	 DATA_SENT
DEBUG (8): 1860037536602 	 DATA_SENT
DEBUG (11): 1860083007528 	 DATA_SENT
DEBUG (3): 1860084228224 	 DATA_SENT
DEBUG (5): 1860103149012 	 DATA_SENT
DEBUG (18): 1860271453613 	 DATA_SENT
DEBUG (10): 1860332183524 	 DATA_SENT
DEBUG (7): 1860508879954 	 DATA_SENT
DEBUG (12): 1860554656738 	 DATA_SENT
DEBUG (9): 1860828704757 	 DATA_SENT
DEBUG (6): 1861041107229 	 DATA_SENT
DEBUG (19): 1861118164006 	 DATA_SENT
DEBUG (4): 1861522674366 	 DATA_SENT
DEBUG (17): 1862571868848 	 DATA_SENT
DEBUG (16): 1862697905995 	 DATA_SENT
DEBUG (1): 1864074249171 	 DATA_SENT
DEBUG (14): 1865691527961 	 DATA_SENT
DEBUG (13): 1865913696229 	 DATA_SENT
DEBUG (15): 1894161071402 	 DATA_SENT
DEBUG (0): 1910000000200 	 DATA_RECV 	 contents=[from=0 version=37 interval=1024 len=18]
DEBUG (0): 1910000000200 	 DATA_SENT
DEBUG (18): 1910036010732 	 DATA_SENT
DEBUG (6): 1910061645348 	 DATA_SENT
DEBUG (3): 1910081176484 	 DATA_SENT
DEBUG (10): 1910148315448 	 DATA_SENT
DEBUG (5): 1910196075407 	 DATA_SENT
DEBUG (1): 1910223236064 	 DATA_SENT
DEBUG (11): 1910279082849 	 DATA_SENT
DEBUG (4): 1910323180777 	 DATA_SENT
DEBUG (8): 1910326385047 	 DATA_SENT
DEBUG (15): 1910344848074 	 DATA_SENT
DEBUG (2): 1910461883500 	 DATA_SENT
DEBUG (12): 1910549010848 	 DATA_SENT
DEBUG (17): 1910595855285 	 DATA_SENT
DEBUG (19): 1910616760160 	 DATA_SENT
DEBUG (7): 1910767517085 	 DATA_SENT
DEBUG (9): 1914145812531 	 DATA_SENT
DEBUG (16): 1914629516342 	 DATA_SENT
DEBUG (13): 1915062866215 	 DATA_SENT
DEBUG (14): 1915263366217 	 DATA_SENT
DEBUG (0): 1960000000200 	 DATA_RECV 	 contents=[from=0 version=38 interval=1024 len=18]
DEBUG (0): 1960000000200 	 DATA_SENT
DEBUG (12): 1960079192853 	 DATA_SENT
DEBUG (5): 1960095672249 	 DATA_SENT
DEBUG (17): 1960157622571 	 DATA_SENT
DEBUG (18): 1960162200865 	 DATA_SENT
DEBUG (3): 1960215148497 	 DATA_SENT
DEBUG (11): 1960288848645 	 DATA_SENT
DEBUG (6): 1960355682321 	 DATA_SENT
DEBUG (15): 1960358276072 	 DATA_SENT
DEBUG (1): 1960762786432 	 DATA_SENT
DEBUG (8): 1960795592808 	 DATA_SENT
DEBUG (7): 1961313171104 	 DATA_SENT
DEBUG (4): 1961373290610 	 DATA_SENT
DEBUG (2): 1961436156796 	 DATA_SENT
DEBUG (19): 1961527099503 	 DATA_SENT
DEBUG (16): 1962475738297 	 DATA_SENT
DEBUG (9): 1962750091547 	 DATA_SENT
DEBUG (14): 1964954680949 	 DATA_SENT
DEBUG (10): 1965387115528 	 DATA_SENT
DEBUG (13): 1966001281509 	 DATA_SENT
